metric,filter,breakdown,treatment,segment,delta,baselineMean,baselineSampleSize,testGroupMean,testGroupSampleSize,ci_70_interval,ci_70_intervalLower,ci_70_intervalUpper,ci_80_interval,ci_80_intervalLower,ci_80_intervalUpper,ci_90_interval,ci_90_intervalLower,ci_90_intervalUpper,ci_95_interval,ci_95_intervalLower,ci_95_intervalUpper,effectiveSampleSize,pvalue,sem,std
Emotional Response (Uninspired),Anheuser-Busch Customers,Age,Budweiser: Griffey Father’s Day,21 - 35,,,,0.7,274,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,257.5,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Age,Budweiser: Griffey Father’s Day,35-54,,,,0.9,185,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,152.5,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Age,Budweiser: Griffey Father’s Day,55+,,,,1.2,51,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,48.5,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Age,Bud Light: NFL Pros,21 - 35,,,,1.4,295,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,278.9,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Age,Bud Light: NFL Pros,35-54,,,,1.6,170,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,140.9,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Age,Bud Light: NFL Pros,55+,,,,1.9,38,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.6,36.1,,0.3,0.3
Emotional Response (Uninspired),Anheuser-Busch Customers,Age,Anheuser-Busch _ That’s Who We Are,21 - 35,,,,0.9,278,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,261.1,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Age,Anheuser-Busch _ That’s Who We Are,35-54,,,,1.0,177,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,142.8,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Age,Anheuser-Busch _ That’s Who We Are,55+,,,,1.3,46,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,43.6,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,ULTRA Club New Members Day,Bud Light,,,,1.1,398,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,317.9,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,ULTRA Club New Members Day,Budweiser,,,,1.1,373,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,295.0,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,ULTRA Club New Members Day,Busch,,,,1.1,279,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,220.0,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,ULTRA Club New Members Day,Corona,,,,1.1,372,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,294.7,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,ULTRA Club New Members Day,Cutwater,,,,1.0,59,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,49.1,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,ULTRA Club New Members Day,Heineken,,,,1.1,334,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,266.1,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,ULTRA Club New Members Day,Michelob ULTRA,,,,1.1,261,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,208.1,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,ULTRA Club New Members Day,Pabst Blue Ribbon,,,,1.0,193,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,152.6,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,ULTRA Club New Members Day,Truly,,,,1.0,217,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,174.6,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,ULTRA Club New Members Day,White Claw,,,,1.0,276,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,223.0,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,The Busch Guide: Shelter,Bud Light,,,,1.3,383,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,297.4,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,The Busch Guide: Shelter,Budweiser,,,,1.3,357,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,278.5,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,The Busch Guide: Shelter,Busch,,,,1.3,259,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,201.2,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,The Busch Guide: Shelter,Corona,,,,1.3,372,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,287.7,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,The Busch Guide: Shelter,Cutwater,,,,1.1,62,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,46.4,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,The Busch Guide: Shelter,Heineken,,,,1.2,321,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,250.8,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,The Busch Guide: Shelter,Michelob ULTRA,,,,1.3,247,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,191.7,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,The Busch Guide: Shelter,Pabst Blue Ribbon,,,,1.2,190,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,148.9,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,The Busch Guide: Shelter,Truly,,,,1.2,197,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,155.0,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,The Busch Guide: Shelter,White Claw,,,,1.3,283,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,219.5,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: Easy to Summer.mp4,Bud Light,,,,1.3,376,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,285.9,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: Easy to Summer.mp4,Budweiser,,,,1.2,333,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,254.8,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: Easy to Summer.mp4,Busch,,,,1.3,240,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,186.3,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: Easy to Summer.mp4,Corona,,,,1.2,347,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,264.7,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: Easy to Summer.mp4,Cutwater,,,,1.2,76,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,60.2,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: Easy to Summer.mp4,Heineken,,,,1.2,307,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,238.0,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: Easy to Summer.mp4,Michelob ULTRA,,,,1.3,249,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,193.8,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: Easy to Summer.mp4,Pabst Blue Ribbon,,,,1.3,190,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,147.6,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: Easy to Summer.mp4,Truly,,,,1.2,206,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,166.0,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: Easy to Summer.mp4,White Claw,,,,1.3,280,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,219.9,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Budweiser: Griffey Father’s Day,Bud Light,,,,0.8,401,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,306.3,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Budweiser: Griffey Father’s Day,Budweiser,,,,0.8,359,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,276.5,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Budweiser: Griffey Father’s Day,Busch,,,,0.9,273,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,211.2,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Budweiser: Griffey Father’s Day,Corona,,,,0.8,363,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,277.5,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Budweiser: Griffey Father’s Day,Cutwater,,,,0.7,68,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,52.6,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Budweiser: Griffey Father’s Day,Heineken,,,,0.8,320,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,246.4,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Budweiser: Griffey Father’s Day,Michelob ULTRA,,,,0.9,256,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,200.4,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Budweiser: Griffey Father’s Day,Pabst Blue Ribbon,,,,0.9,188,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,146.4,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Budweiser: Griffey Father’s Day,Truly,,,,0.8,185,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,144.6,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Budweiser: Griffey Father’s Day,White Claw,,,,0.8,269,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,207.6,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: NFL Pros,Bud Light,,,,1.6,391,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,300.7,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: NFL Pros,Budweiser,,,,1.6,350,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,270.2,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: NFL Pros,Busch,,,,1.6,265,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,206.0,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: NFL Pros,Corona,,,,1.6,367,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,282.6,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: NFL Pros,Cutwater,,,,1.5,66,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,52.7,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: NFL Pros,Heineken,,,,1.6,308,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,237.9,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: NFL Pros,Michelob ULTRA,,,,1.7,248,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,196.5,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: NFL Pros,Pabst Blue Ribbon,,,,1.7,192,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,150.9,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: NFL Pros,Truly,,,,1.6,210,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,163.9,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Bud Light: NFL Pros,White Claw,,,,1.6,297,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,232.7,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Anheuser-Busch _ That’s Who We Are,Bud Light,,,,1.0,376,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,282.5,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Anheuser-Busch _ That’s Who We Are,Budweiser,,,,1.0,345,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,259.1,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Anheuser-Busch _ That’s Who We Are,Busch,,,,1.0,259,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,195.5,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Anheuser-Busch _ That’s Who We Are,Corona,,,,1.0,340,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,255.9,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Anheuser-Busch _ That’s Who We Are,Cutwater,,,,0.8,81,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,63.2,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Anheuser-Busch _ That’s Who We Are,Heineken,,,,1.0,301,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,228.9,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Anheuser-Busch _ That’s Who We Are,Michelob ULTRA,,,,1.0,237,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,179.6,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Anheuser-Busch _ That’s Who We Are,Pabst Blue Ribbon,,,,1.0,188,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,144.0,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Anheuser-Busch _ That’s Who We Are,Truly,,,,0.9,199,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,153.5,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Aided Awareness,Anheuser-Busch _ That’s Who We Are,White Claw,,,,0.9,266,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,202.5,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,ULTRA Club New Members Day,1-2 times a month,,,,1.0,189,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,148.4,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,ULTRA Club New Members Day,1-2 times a week,,,,1.0,109,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,89.9,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,ULTRA Club New Members Day,A few times a year,,,,1.3,159,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,120.8,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,ULTRA Club New Members Day,Everyday,,,,0.8,28,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,23.5,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,ULTRA Club New Members Day,Never,,,,2.0,26,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,22.7,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,The Busch Guide: Shelter,1-2 times a month,,,,1.2,184,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,142.4,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,The Busch Guide: Shelter,1-2 times a week,,,,1.1,141,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,110.0,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,The Busch Guide: Shelter,A few times a year,,,,1.5,129,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,97.0,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,The Busch Guide: Shelter,Everyday,,,,0.8,35,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,28.3,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,The Busch Guide: Shelter,Never,,,,1.8,21,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,18.1,,0.3,0.3
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Bud Light: Easy to Summer.mp4,1-2 times a month,,,,1.4,177,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,135.6,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Bud Light: Easy to Summer.mp4,1-2 times a week,,,,0.8,123,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,100.3,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Bud Light: Easy to Summer.mp4,A few times a year,,,,1.6,134,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,101.0,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Bud Light: Easy to Summer.mp4,Everyday,,,,0.9,22,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,17.6,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Bud Light: Easy to Summer.mp4,Never,,,,1.9,29,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,23.9,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Budweiser: Griffey Father’s Day,1-2 times a month,,,,0.9,171,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,132.2,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Budweiser: Griffey Father’s Day,1-2 times a week,,,,0.6,135,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,103.4,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Budweiser: Griffey Father’s Day,A few times a year,,,,0.9,128,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,99.5,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Budweiser: Griffey Father’s Day,Everyday,,,,0.4,33,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,25.8,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Budweiser: Griffey Father’s Day,Never,,,,1.4,32,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,22.1,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Bud Light: NFL Pros,1-2 times a month,,,,1.5,166,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,131.5,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Bud Light: NFL Pros,1-2 times a week,,,,1.4,135,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,106.5,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Bud Light: NFL Pros,A few times a year,,,,1.8,137,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,102.7,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Bud Light: NFL Pros,Everyday,,,,1.1,29,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,24.0,,0.3,0.3
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Bud Light: NFL Pros,Never,,,,1.8,21,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,14.9,,0.3,0.3
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Anheuser-Busch _ That’s Who We Are,1-2 times a month,,,,0.9,176,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,129.1,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Anheuser-Busch _ That’s Who We Are,1-2 times a week,,,,0.7,130,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,102.4,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Anheuser-Busch _ That’s Who We Are,A few times a year,,,,1.3,123,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,91.9,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Anheuser-Busch _ That’s Who We Are,Everyday,,,,0.5,31,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,26.2,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Beer Purchase Frequency,Anheuser-Busch _ That’s Who We Are,Never,,,,1.9,26,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,19.3,,0.3,0.3
Emotional Response (Uninspired),Anheuser-Busch Customers,Customers,ULTRA Club New Members Day,Anheuser-Busch Customers,,,,1.1,511,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,403.0,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Customers,ULTRA Club New Members Day,Corona,,,,1.2,243,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,199.4,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Customers,ULTRA Club New Members Day,Heineken,,,,1.1,148,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,120.0,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Customers,ULTRA Club New Members Day,Pabst Blue Ribbon,,,,0.9,56,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,44.7,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Customers,ULTRA Club New Members Day,Truly,,,,0.8,129,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,104.7,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Customers,ULTRA Club New Members Day,White Claw,,,,0.9,180,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,150.5,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Customers,The Busch Guide: Shelter,Anheuser-Busch Customers,,,,1.3,510,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,394.7,,0.1,0.1
Emotional Response (Uninspired),Anheuser-Busch Customers,Customers,The Busch Guide: Shelter,Corona,,,,1.2,256,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,206.1,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Customers,The Busch Guide: Shelter,Heineken,,,,1.1,169,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,133.9,,0.2,0.2
Emotional Response (Uninspired),Anheuser-Busch Customers,Customers,The Busch Guide: Shelter,Pabst Blue Ribbon,,,,1.0,85,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,63.6,,0.2,0.2
