,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
64baca4f780ad5001e934aea,Anheuser-Busch _ That’s Who We Are,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,Good great love ,0.6181594825444874
64baca59ec8982001cf34041,Anheuser-Busch _ That’s Who We Are,False,False,True,True,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,Good video showing blue-blooded American workers. Yee-haw!  ‘Merica!,1.7423608227906962
64baca5c9d848f001cd216e3,Anheuser-Busch _ That’s Who We Are,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,I don’t drink beer or like beer,0.4078743691386892
64baca625606a400245c97de,Anheuser-Busch _ That’s Who We Are,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,I like it,0.8763089670626513
64baca63db4574001fe279d6,Anheuser-Busch _ That’s Who We Are,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,"I liked the video a lot 
",0.6181594825444874
64baca68f07896001b69b977,Anheuser-Busch _ That’s Who We Are,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,GOOD BEER...,1.7423608227906962
64baca79780ad5001e934b3a,Anheuser-Busch _ That’s Who We Are,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,"I liked the background music, pacing, variety of individuals featured, and clean, simple messaging",0.8763089670626513
64baca7fec8982001cf34059,Anheuser-Busch _ That’s Who We Are,True,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,It was good ,0.6188977598749169
64baca805606a400245c97e1,Anheuser-Busch _ That’s Who We Are,True,False,False,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,love the idea it unfolds beautifully executed wonderful advertisement ,0.6188977598749169
64baca81fbdf27001d41af7c,Anheuser-Busch _ That’s Who We Are,True,False,False,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,"It was very engaging, knowing it takes that much to put into beer was some fun knowledge to learn ",0.4078743691386892
64baca848092b5001f4fd6ec,Anheuser-Busch _ That’s Who We Are,False,True,False,True,True,True,True,False,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,I liked seeing you the process of how my beer is bottled.,1.6350203029358277
64baca849d848f001cd216e6,Anheuser-Busch _ That’s Who We Are,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,It's was good easy to understand ,1.3404563953701574
64baca92535d2600244fbbc2,Anheuser-Busch _ That’s Who We Are,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,It was very informative to know how beer is made and gets to the customer.,0.7704413793472042
64bacaa7ec8982001cf3414c,Anheuser-Busch _ That’s Who We Are,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,Wasn't favorable or unfair orable,0.4182240657479633
64bacab18092b5001f4fd6f2,Anheuser-Busch _ That’s Who We Are,False,True,False,True,True,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,"Entertaining, music in background kept me into it and showing the many people who work there kept me watching ",0.805503929969924
64bacab4780ad5001e934b4a,Anheuser-Busch _ That’s Who We Are,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,Very expiring makes u want to buy the beer,1.5272767058676573
64bacab5ec8982001cf3418d,Anheuser-Busch _ That’s Who We Are,True,False,False,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,i loved it i love budlight,0.7284744803987538
64bacab9ec8982001cf341a6,Anheuser-Busch _ That’s Who We Are,False,False,True,True,True,True,True,False,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,Loved the different people doing different tasks ,1.6350203029358277
64bacaca9d848f001cd216f1,Anheuser-Busch _ That’s Who We Are,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,I like the video but I do get tired of big companies trying to pretend they are small companies. They’re corporations lol.,0.6874514186387206
64bacad3f07896001b69b984,Anheuser-Busch _ That’s Who We Are,True,False,False,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,It was a boring video to watch,0.6188977598749169
64bacad45be250001c0dd23d,Anheuser-Busch _ That’s Who We Are,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,Great video ,0.813194390203756
64bacade06b5d2001d31d6b8,Anheuser-Busch _ That’s Who We Are,True,False,False,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,Great,0.8763089670626513
64bacade20596e001e56b120,Anheuser-Busch _ That’s Who We Are,True,False,False,True,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,I thought It was nice and informative ,0.6181594825444874
64bacae19d848f001cd216fa,Anheuser-Busch _ That’s Who We Are,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,I like bud,1.7423608227906962
64bacae7780ad5001e934b4d,Anheuser-Busch _ That’s Who We Are,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,It’s unique. I like the concept.,0.8763089670626513
64bacaeb20596e001e56b14f,Anheuser-Busch _ That’s Who We Are,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,Lot of people,2.655816563971338
64bacaf00ad42b0026fa9a4f,Anheuser-Busch _ That’s Who We Are,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,I enjoyed it,0.7704413793472042
64bacafdbba4e400252def21,Anheuser-Busch _ That’s Who We Are,False,True,False,True,True,True,True,False,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,I like when people show what they do ,0.8763089670626513
